"lieu";"cellule";"cellule_id";"reference";"objet";"base_id";"type";"plugin_placement";"plugin_objet";"concerne_keizaal";"desactive_initialement";"activation_conditionnelle";"script";"x";"y";"z"
"Mzinchaleft";"Mzinchaleft";"skyrim.esm|01523D";"skyrim.esm|0F14FB";"Potato";"skyrim.esm|064B41";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1039.4951171875";"2597.40771484375";"-506.5057373046875"
"Mzinchaleft";"Mzinchaleft";"skyrim.esm|01523D";"skyrim.esm|0F14FA";"Potato";"skyrim.esm|064B41";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1032.32568359375";"1919.4171142578125";"-503.8169250488281"
"Mzinchaleft";"Mzinchaleft";"skyrim.esm|01523D";"skyrim.esm|0F14F9";"Green Apple";"skyrim.esm|064B2F";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1020.2749633789062";"1934.2103271484375";"-505.7824401855469"
"Mzinchaleft";"Mzinchaleft";"skyrim.esm|01523D";"skyrim.esm|0F14F8";"Red Apple";"skyrim.esm|064B2E";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1023.4852294921875";"1926.349853515625";"-504.97393798828125"
"Mzinchaleft";"Mzinchaleft";"skyrim.esm|01523D";"skyrim.esm|0F7418";"Vegetable Soup";"skyrim.esm|0F431E";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1337.3218994140625";"2263.577880859375";"-441.4110107421875"
"Mzinchaleft";"Mzinchaleft";"skyrim.esm|01523D";"skyrim.esm|0F741B";"Carrot";"skyrim.esm|064B40";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1302.708984375";"2270.242919921875";"-444.4637756347656"
"Mzinchaleft";"Mzinchaleft";"skyrim.esm|01523D";"skyrim.esm|0172B4";"Coffre";"skyrim.esm|020652";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-10422.607421875";"1273.4827880859375";"-2049.1357421875"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|057BE0";"MQ103ImperialSoldierEavesdrop01b";"skyrim.esm|0A0967";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-588.0952758789062";"6263.40234375";"-417.2952880859375"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|057BDF";"MQ103ImperialSoldierEavesdrop01a";"skyrim.esm|0A0966";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-33.592445373535156";"6700.52734375";"-794.0952758789062"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|02B624";"MQ103SonsOfSkyrimEavesdrop01a";"skyrim.esm|03A109";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"53.54979705810547";"6668.4052734375";"-787.45654296875"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|02B628";"MQ103SonsOfSkyrimEavesdrop01b";"skyrim.esm|03A10A";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-680.6070556640625";"6255.2001953125";"-417"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|02B619";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-482.6854248046875";"-1098.200927734375";"620.6787109375"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|02B616";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"57.9998779296875";"-1015";"609"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|02B61F";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"257.0970458984375";"2143.359375";"-160"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|02B626";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"964";"7015";"-286"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|02B61C";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"75.1877670288086";"3375.675537109375";"-544"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0C6";"Urne";"skyrim.esm|01C4AC";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-3249.274658203125";"7998.53955078125";"-415.92864990234375"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0C2";"Urne";"skyrim.esm|01C4AC";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-3025.97705078125";"7644.56640625";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0C0";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-2819";"7788";"-342"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0BF";"Urne";"skyrim.esm|01C4AC";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-2203";"7729";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0BE";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-2265";"7718";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0BD";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-2281";"7799";"-408"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0BC";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-2180";"7778";"-411"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0B8";"Urne";"skyrim.esm|01C4AC";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-3431";"7755";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0B7";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-3392";"7712";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0B6";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-3394";"7787";"-410"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0B5";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-3325";"7741";"-407"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0A8";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"449.5867919921875";"3448.577880859375";"-544"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A0D9";"Urne";"skyrim.esm|01C4AC";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-2600.42822265625";"7655.50537109375";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|03A102";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"-3030.60693359375";"8007.2421875";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0548D2";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"61.132423400878906";"7078.93310546875";"-788.3316650390625"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0E31";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"934.6790771484375";"7059.24609375";"-286"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0E32";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"12.335006713867188";"7058.04541015625";"-800"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0E21";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-476.36761474609375";"-1015.6735229492188";"613.8568725585938"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0E22";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"64.31771087646484";"-932.4725952148438";"609"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0E2A";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"93.49385833740234";"3303.22998046875";"-540.8767700195312"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0E2B";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"229.2081756591797";"2074.036376953125";"-160"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0E2C";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"421.6979064941406";"3379.2548828125";"-544"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0E35";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"-2978.124755859375";"8032.60009765625";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A45D4";"Coffre";"skyrim.esm|03AC21";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-653.2824096679688";"-5441.77880859375";"608"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A4702";"TreasCorpseBanditNordMale";"skyrim.esm|0328D5";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"-132.1310577392578";"-5524.10498046875";"625.6588134765625"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A4763";"dunKorvanjundImpSoldierDead";"skyrim.esm|05AF2A";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"-2938.784912109375";"7988.94677734375";"-406.56390380859375"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A4762";"dunKorvanjundSonsSoldierDead";"skyrim.esm|05AF46";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"false";"-2731.62158203125";"8171.39111328125";"-406.4244384765625"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A46A3";"Coffre";"skyrim.esm|020670";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1043.963134765625";"5911.298828125";"-411.1016845703125"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D87";"Potion of Minor Healing";"skyrim.esm|03EADD";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1035.626220703125";"3283.27880859375";"-167.632080078125"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D86";"Coffre";"skyrim.esm|020670";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1068.602294921875";"3257.955078125";"-161.1636505126953"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D7A";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1540.84130859375";"3538.997314453125";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D79";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1584.2799072265625";"3147.358642578125";"-415.9999694824219"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D78";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1507.806884765625";"3252.50048828125";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D77";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1571.140869140625";"2826.36865234375";"-416"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D76";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1507.26318359375";"2552.4189453125";"-416.0000305175781"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D6D";"Urne funéraire";"skyrim.esm|01CD65";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1023.2518920898438";"3290.72705078125";"-436.4970397949219"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0B7D6C";"Urne funéraire";"skyrim.esm|01CD63";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"949.9786987304688";"3551.561767578125";"-436.49700927734375"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A095E";"MQ103SonsOfSkyrimSoldierArcher";"skyrim.esm|0A0C42";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-236.15972900390625";"-1007.2280883789062";"613.4034423828125"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A0959";"MQ103ImperialSoldierArcher";"skyrim.esm|0A0C41";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"138.8734130859375";"-1531.378173828125";"859.7721557617188"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A095A";"MQ103SonsOfSkyrimSoldierArcher";"skyrim.esm|0A0C42";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"132.5555877685547";"-1613.9056396484375";"867.268310546875"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A095B";"MQ103ImperialSoldier";"skyrim.esm|01BC96";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-479.8130187988281";"-799.4542846679688";"613.8568725585938"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A095C";"MQ103SonsOfSkyrimSoldier";"skyrim.esm|01BC9C";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-485.5963134765625";"-881.0032348632812";"620.6787109375"
"Korvanjund";"Temple de Korvanjund";"skyrim.esm|0152A1";"skyrim.esm|0A095D";"MQ103ImperialSoldierArcher";"skyrim.esm|0A0C41";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"true";"true";"-229.8419189453125";"-924.7007446289062";"606.383056640625"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0198B9";"Jaree-Ra";"skyrim.esm|01328D";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-314.3719787597656";"-813.6357421875";"-0.0001220703125"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0C7322";"Do Not Delete";"skyrim.esm|0C7316";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-94.90084838867188";"-670.3052978515625";"-158.96127319335938"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0A6C09";"Coffre";"skyrim.esm|0A6C05";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"62.33551025390625";"-564.4689331054688";"-175.8555145263672"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0198D3";"Vivienne Onis";"skyrim.esm|0132AE";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"true";"-20.143760681152344";"-158.26580810546875";"0.000003814697265625"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0198D2";"Angeline Morrard";"skyrim.esm|013260";"NPC_";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"true";"21.52102279663086";"-248.43890380859375";"0"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0EA72F";"Coffre";"skyrim.esm|0EA722";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"397.778076171875";"-1831.802978515625";"394.17034912109375"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D5DB2";"Aile de fléchette orange";"skyrim.esm|0BB956";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"100.3449935913086";"-339.8170471191406";"62.67036056518555"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D5DB1";"Aile de fléchette orange";"skyrim.esm|0BB956";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-126.95304107666016";"-455.3441467285156";"79.41102600097656"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D5DB0";"Amanite tue-mouches";"skyrim.esm|04DA00";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-117.53840637207031";"-561.938232421875";"89.81494903564453"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D5DAF";"Gourd";"skyrim.esm|10D666";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"-116.0501708984375";"-535.0617065429688";"85.65532684326172"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|06273E";"Armoire";"skyrim.esm|06B303";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-216.0001220703125";"-1371.9998779296875";"288"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|062708";"Armoire";"skyrim.esm|06B303";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"672";"-1552";"288"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0626CE";"Panier";"skyrim.esm|012FEB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"669.3524780273438";"-303.148193359375";"-143.90512084960938"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|06269F";"Coffre";"skyrim.esm|09AF19";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"687.801025390625";"-1556.1217041015625";"-288"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4F14";"Dent de spectre de glace";"skyrim.esm|03AD6A";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-105.272705078125";"-481.9599609375";"62.393775939941406"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4F13";"Venin de givrépeire";"skyrim.esm|0E41B8";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-110.9859619140625";"-504.7271423339844";"16.023475646972656"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4F12";"Tasse";"skyrim.esm|0B9BDC";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-114.27936553955078";"-616.8432006835938";"27.03557777404785"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4F11";"Assiette";"skyrim.esm|0B9BD0";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-102.97882080078125";"-725.8837280273438";"16.233171463012695"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4F05";"Panier";"skyrim.esm|012FEA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-94.26693725585938";"-1194.17578125";"0"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4F04";"Panier";"skyrim.esm|012FEB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-104.78167724609375";"-1242.5643310546875";"0"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4F03";"Truffe de Namira";"skyrim.esm|04DA24";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-176.5843048095703";"-390.8125305175781";"39.02952575683594"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EFB";"Armoire";"skyrim.esm|0C2A05";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"288.572265625";"-864.5986938476562";"288.71893310546875"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EF5";"Potion de vigueur";"skyrim.esm|039BE8";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"99.072998046875";"-121.37459564208984";"61.52149200439453"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EF4";"Potion de vigueur";"skyrim.esm|039BE8";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"97.30242919921875";"-97.27684783935547";"61.52149200439453"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EF2";"Sac";"skyrim.esm|097F6A";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"33.119117736816406";"-32.0506591796875";"48.30826950073242"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EF1";"Placard";"skyrim.esm|024CA4";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"100.76126098632812";"-135.9494171142578";"0.24303722381591797"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EF0";"Pichet";"skyrim.esm|0B9BDE";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"94.84880065917969";"-182.9031219482422";"153.05661010742188"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EEF";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"105.53227233886719";"-137.65171813964844";"107.2430191040039"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EEE";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"100.64572143554688";"-159.48695373535156";"107.2430191040039"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EEB";"Potion de soin";"skyrim.esm|03EADE";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"92.00370788574219";"-92.61553955078125";"107.24303436279297"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EEA";"Potion of Minor Healing";"skyrim.esm|03EADD";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"100.74041748046875";"-110.81001281738281";"107.24300384521484"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EE9";"Nirnroot";"skyrim.esm|059B86";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-386.5089111328125";"-388.9852600097656";"73.37275695800781"
"Breuvages d'Angeline";"The Lucky Cauldron";"skyrim.esm|016A11";"skyrim.esm|0D4EE8";"Grelot-de-la-mort";"skyrim.esm|0516C8";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-292.96875";"-327.4223937988281";"13.436784744262695"
